event_name,event_date,fighter_red,fighter_blue,red_open,blue_open,red_close_low,red_close_high,blue_close_low,blue_close_high,red_open_decimal,blue_open_decimal,red_bfo_url,blue_bfo_url,bfo_event_url,match_status
UFC 298: Volkanovski vs. Topuria,,Zhang Mingyang,Brendson Ribeiro,-105,-115,-110,-110,+110,+110,1.9523809523809523,1.8695652173913042,https://www.bestfightodds.com/fighters/Zhang-Mingyang-14721,https://www.bestfightodds.com/fighters/Brendson-Ribeiro-13392,,matched
UFC 298: Volkanovski vs. Topuria,,Danny Barlow,Josh Quinlan,-205,+163,-190,-190,+170,+170,1.4878048780487805,2.63,https://www.bestfightodds.com/fighters/Danny-Barlow-14814,https://www.bestfightodds.com/fighters/Josh-Quinlan-10316,,matched
UFC 298: Volkanovski vs. Topuria,,Oban Elliott,Val Woodburn,-175,+145,-286,-286,+300,+300,1.5714285714285714,2.45,https://www.bestfightodds.com/fighters/Oban-Elliott-9107,https://www.bestfightodds.com/fighters/Val-Woodburn-16106,,matched
UFC 298: Volkanovski vs. Topuria,,Miranda Maverick,Andrea Lee,-130,+110,-180,-180,+175,+175,1.7692307692307692,2.1,https://www.bestfightodds.com/fighters/Miranda-Maverick-6780,https://www.bestfightodds.com/fighters/Andrea-Lee-5260,,matched
UFC Fight Night: Hermansson vs. Pyfer,,Jack Hermansson,Joe Pyfer,+160,-192,+225,+225,-245,-245,2.6,1.5208333333333335,https://www.bestfightodds.com/fighters/Jack-Hermansson-2474,https://www.bestfightodds.com/fighters/Joe-Pyfer-8530,,matched
UFC Fight Night: Hermansson vs. Pyfer,,Dan Ige,Andre Fili,-192,+160,-170,-170,+180,+180,1.5208333333333335,2.6,https://www.bestfightodds.com/fighters/Dan-Ige-6448,https://www.bestfightodds.com/fighters/Andre-Fili-4466,,matched
UFC Fight Night: Hermansson vs. Pyfer,,Ihor Potieria,Robert Bryczek,+155,-195,+190,+190,-150,-150,2.55,1.5128205128205128,https://www.bestfightodds.com/fighters/Ihor-Potieria-13119,https://www.bestfightodds.com/fighters/Robert-Bryczek-11162,,matched
UFC Fight Night: Hermansson vs. Pyfer,,Gregory Rodrigues,Brad Tavares,-205,+170,-230,-230,+210,+210,1.4878048780487805,2.7,https://www.bestfightodds.com/fighters/Gregory-Rodrigues-6917,https://www.bestfightodds.com/fighters/Brad-Tavares-1959,,matched
UFC Fight Night: Hermansson vs. Pyfer,,Michael Johnson,Darrius Flowers,+142,-170,-135,-135,+130,+130,2.42,1.5882352941176472,https://www.bestfightodds.com/fighters/Michael-Johnson-2219,https://www.bestfightodds.com/fighters/Darrius-Flowers-8177,,matched
UFC Fight Night: Hermansson vs. Pyfer,,Rodolfo Vieira,Armen Petrosyan,-142,+120,+110,+110,+100,+100,1.704225352112676,2.2,https://www.bestfightodds.com/fighters/Rodolfo-Vieira-9318,https://www.bestfightodds.com/fighters/Armen-Petrosyan-11514,,matched
UFC Fight Night: Hermansson vs. Pyfer,,Carlos Prates,Trevin Giles,+110,-130,-245,-245,+230,+230,2.1,1.7692307692307692,https://www.bestfightodds.com/fighters/Carlos-Prates-14705,https://www.bestfightodds.com/fighters/Trevin-Giles-4665,,matched
UFC Fight Night: Hermansson vs. Pyfer,,Bolaji Oki,Timmy Cuamba,,,,,,,,,https://www.bestfightodds.com/fighters/Bolaji-Oki-16406,https://www.bestfightodds.com/fighters/Timmy-Mason-18141,,no_match
UFC Fight Night: Hermansson vs. Pyfer,,Loma Lookboonmee,Bruna Brasil,-148,+124,-275,-275,+260,+260,1.6756756756756757,2.24,https://www.bestfightodds.com/fighters/Loma-Lookboonmee-7834,https://www.bestfightodds.com/fighters/Bruna-Brasil-13778,,matched
UFC Fight Night: Hermansson vs. Pyfer,,Marcin Prachnio,Devin Clark,+110,-130,+190,+190,-215,-215,2.1,1.7692307692307692,https://www.bestfightodds.com/fighters/Marcin-Prachnio-6346,https://www.bestfightodds.com/fighters/Devin-Clark-5571,,matched
UFC Fight Night: Hermansson vs. Pyfer,,Max Griffin,Jeremiah Wells,+105,-125,+148,+148,-145,-145,2.05,1.8,https://www.bestfightodds.com/fighters/Max-Griffin-6581,https://www.bestfightodds.com/fighters/Jeremiah-Wells-8059,,matched
UFC Fight Night: Hermansson vs. Pyfer,,Bogdan Guskov,Zac Pauga,+110,-130,+120,+120,-125,-125,2.1,1.7692307692307692,https://www.bestfightodds.com/fighters/Bogdan-Guskov-16384,https://www.bestfightodds.com/fighters/Zac-Pauga-10550,,matched
UFC Fight Night: Hermansson vs. Pyfer,,Hyder Amil,Fernie Garcia,-175,+138,-210,-210,+205,+205,1.5714285714285714,2.38,https://www.bestfightodds.com/fighters/Hyder-Amil-8178,https://www.bestfightodds.com/fighters/Fernie-Garcia-9000,,matched
UFC Fight Night: Hermansson vs. Pyfer,,Daniel Marcos,Aoriqileng,,,,,,,,,https://www.bestfightodds.com/fighters/Daniel-Marcos-14365,https://www.bestfightodds.com/fighters/Aoriqileng-16506,,no_match
UFC Fight Night: Dolidze vs. Imavov,,Nassourdine Imavov,Roman Dolidze,-150,+125,-160,-160,+150,+150,1.6666666666666665,2.25,https://www.bestfightodds.com/fighters/Nassourdine-Imavov-10307,https://www.bestfightodds.com/fighters/Roman-Dolidze-9094,,matched
UFC Fight Night: Dolidze vs. Imavov,,Renato Moicano,Drew Dober,-120,-110,-190,-190,+170,+170,1.8333333333333335,1.9090909090909092,https://www.bestfightodds.com/fighters/Renato-Moicano-5598,https://www.bestfightodds.com/fighters/Drew-Dober-1576,,matched
UFC Fight Night: Dolidze vs. Imavov,,Randy Brown,Muslim Salikhov,-270,+220,-265,-265,+230,+230,1.3703703703703702,3.2,https://www.bestfightodds.com/fighters/Randy-Brown-6139,https://www.bestfightodds.com/fighters/Muslim-Salikhov-7701,,matched
UFC Fight Night: Dolidze vs. Imavov,,Natalia Silva,Viviane Araujo,-275,+200,-320,-320,+280,+280,1.3636363636363638,3.0,https://www.bestfightodds.com/fighters/Natalia-Silva-10547,https://www.bestfightodds.com/fighters/Viviane-Araujo-9155,,matched
UFC Fight Night: Dolidze vs. Imavov,,Aliaskhab Khizriev,Makhmud Muradov,-138,+105,-145,-145,+145,+145,1.7246376811594204,2.05,https://www.bestfightodds.com/fighters/Aliaskhab-Khizriev-8002,https://www.bestfightodds.com/fighters/Makhmud-Muradov-8383,,matched
UFC Fight Night: Dolidze vs. Imavov,,Charles Radtke,Gilbert Urbina,+163,-225,+180,+180,-192,-192,2.63,1.4444444444444444,https://www.bestfightodds.com/fighters/Charles-Radtke-10622,https://www.bestfightodds.com/fighters/Gilbert-Urbina-8520,,matched
UFC Fight Night: Dolidze vs. Imavov,,Molly McCann,Diana Belbita,-250,+175,-245,-245,+235,+235,1.4,2.75,https://www.bestfightodds.com/fighters/Molly-McCann-5311,https://www.bestfightodds.com/fighters/Diana-Belbita-9450,,matched
UFC Fight Night: Dolidze vs. Imavov,,Charles Johnson,Azat Maksum,+124,-148,+250,+250,-225,-225,2.24,1.6756756756756757,https://www.bestfightodds.com/fighters/Charles-Johnson-7494,https://www.bestfightodds.com/fighters/Azat-Maksum-10897,,matched
UFC Fight Night: Dolidze vs. Imavov,,Themba Gorimbo,Pete Rodriguez,-325,+250,-190,-190,+200,+200,1.3076923076923077,3.5,https://www.bestfightodds.com/fighters/Themba-Gorimbo-12770,https://www.bestfightodds.com/fighters/Pete-Rodriguez-14497,,matched
UFC Fight Night: Dolidze vs. Imavov,,JeongYeong Lee,Blake Bilder,-110,-110,-145,-145,+175,+175,1.9090909090909092,1.9090909090909092,https://www.bestfightodds.com/fighters/Jeongyeong-Lee-14611,https://www.bestfightodds.com/fighters/Blake-Bilder-13013,,matched
UFC Fight Night: Dolidze vs. Imavov,,Luana Carolina,Julija Stoliarenko,-125,-105,+140,+140,-145,-145,1.8,1.9523809523809523,https://www.bestfightodds.com/fighters/Luana-Carolina-8992,https://www.bestfightodds.com/fighters/Julija-Stoliarenko-9926,,matched
UFC Fight Night: Dolidze vs. Imavov,,MarQuel Mederos,Landon Quinones,-225,+163,-130,-130,+124,+124,1.4444444444444444,2.63,https://www.bestfightodds.com/fighters/Marquel-Mederos-10796,https://www.bestfightodds.com/fighters/Landon-Quinones-9461,,matched
UFC Fight Night: Dolidze vs. Imavov,,Jamal Pogues,Thomas Petersen,+200,-275,+152,+152,-170,-170,3.0,1.3636363636363638,https://www.bestfightodds.com/fighters/Jamal-Pogues-8230,https://www.bestfightodds.com/fighters/Thomas-Petersen-10546,,matched
UFC 297: Strickland vs. Du Plessis,,Dricus Du Plessis,Sean Strickland,-130,+110,-210,-210,+185,+185,1.7692307692307692,2.1,https://www.bestfightodds.com/fighters/Dricus-Du-Plessis-7951,https://www.bestfightodds.com/fighters/Sean-Strickland-4733,,matched
UFC 297: Strickland vs. Du Plessis,,Raquel Pennington,Mayra Bueno Silva,+105,-125,+155,+155,-160,-160,2.05,1.8,https://www.bestfightodds.com/fighters/Raquel-Pennington-3353,https://www.bestfightodds.com/fighters/Mayra-Bueno-Silva-9839,,matched
UFC 297: Strickland vs. Du Plessis,,Neil Magny,Mike Malott,+185,-225,+320,+320,-333,-333,2.85,1.4444444444444444,https://www.bestfightodds.com/fighters/Neil-Magny-3807,https://www.bestfightodds.com/fighters/Mike-Malott-5196,,matched
UFC 297: Strickland vs. Du Plessis,,Chris Curtis,Marc-Andre Barriault,-120,+100,-170,-170,+160,+160,1.8333333333333335,2.0,https://www.bestfightodds.com/fighters/Chris-Curtis-6020,https://www.bestfightodds.com/fighters/Marc-Andre-Barriault-8960,,matched
UFC 297: Strickland vs. Du Plessis,,Movsar Evloev,Arnold Allen,-148,+124,-185,-185,+180,+180,1.6756756756756757,2.24,https://www.bestfightodds.com/fighters/Movsar-Evloev-8457,https://www.bestfightodds.com/fighters/Arnold-Allen-4218,,matched
UFC 297: Strickland vs. Du Plessis,,Garrett Armfield,Brad Katona,+110,-130,+195,+195,-192,-192,2.1,1.7692307692307692,https://www.bestfightodds.com/fighters/Garrett-Armfield-9084,https://www.bestfightodds.com/fighters/Brad-Katona-8426,,matched
UFC 297: Strickland vs. Du Plessis,,Sean Woodson,Charles Jourdain,-125,+105,+180,+180,-192,-192,1.8,2.05,https://www.bestfightodds.com/fighters/Sean-Woodson-9342,https://www.bestfightodds.com/fighters/Charles-Jourdain-9131,,matched
UFC 297: Strickland vs. Du Plessis,,Ramon Taveras,Serhiy Sidey,+160,-192,+180,+180,-180,-180,2.6,1.5208333333333335,https://www.bestfightodds.com/fighters/Ramon-Taveras-16460,https://www.bestfightodds.com/fighters/Serhiy-Sidey-13707,,matched
UFC 297: Strickland vs. Du Plessis,,Gillian Robertson,Polyana Viana,-135,+114,-298,-298,+250,+250,1.7407407407407407,2.1399999999999997,https://www.bestfightodds.com/fighters/Gillian-Robertson-7784,https://www.bestfightodds.com/fighters/Polyana-Viana-7817,,matched
UFC 297: Strickland vs. Du Plessis,,Sam Patterson,Yohan Lainesse,-120,+100,+123,+123,-140,-140,1.8333333333333335,2.0,https://www.bestfightodds.com/fighters/Sam-Patterson-11410,https://www.bestfightodds.com/fighters/Yohan-Lainesse-9952,,matched
UFC 297: Strickland vs. Du Plessis,,Jasmine Jasudavicius,Priscila Cachoeira,-192,+160,-375,-375,+340,+340,1.5208333333333335,2.6,https://www.bestfightodds.com/fighters/Jasmine-Jasudavicius-9869,https://www.bestfightodds.com/fighters/Priscila-Cachoeira-7754,,matched
UFC 297: Strickland vs. Du Plessis,,Jimmy Flick,Malcolm Gordon,-115,-105,+180,+180,-198,-198,1.8695652173913042,1.9523809523809523,https://www.bestfightodds.com/fighters/Jimmy-Flick-1923,https://www.bestfightodds.com/fighters/Malcolm-Gordon-3630,,matched
UFC Fight Night: Ankalaev vs. Walker 2,,Magomed Ankalaev,Johnny Walker,-380,+300,-520,-520,+410,+410,1.263157894736842,4.0,https://www.bestfightodds.com/fighters/Magomed-Ankalaev-7794,https://www.bestfightodds.com/fighters/Johnny-Walker-8542,,matched
UFC Fight Night: Ankalaev vs. Walker 2,,Jim Miller,Gabriel Benitez,-120,+100,-145,-145,+143,+143,1.8333333333333335,2.0,https://www.bestfightodds.com/fighters/Jim-Miller-265,https://www.bestfightodds.com/fighters/Gabriel-Benitez-5295,,matched
UFC Fight Night: Ankalaev vs. Walker 2,,Mario Bautista,Ricky Simon,-110,-110,+160,+160,-175,-175,1.9090909090909092,1.9090909090909092,https://www.bestfightodds.com/fighters/Mario-Bautista-8867,https://www.bestfightodds.com/fighters/Ricky-Simon-5780,,matched
UFC Fight Night: Ankalaev vs. Walker 2,,Brunno Ferreira,Phil Hawes,+180,-218,-133,-133,+122,+122,2.8,1.4587155963302751,https://www.bestfightodds.com/fighters/Brunno-Ferreira-14404,https://www.bestfightodds.com/fighters/Phil-Hawes-5712,,matched
UFC Fight Night: Ankalaev vs. Walker 2,,Waldo Cortes-Acosta,Andrei Arlovski,-142,+120,-620,-620,+550,+550,1.704225352112676,2.2,https://www.bestfightodds.com/fighters/Waldo-Cortes-Acosta-12830,https://www.bestfightodds.com/fighters/Andrei-Arlovski-487,,matched
UFC Fight Night: Ankalaev vs. Walker 2,,Preston Parsons,Matthew Semelsberger,+108,-134,+100,+100,+100,+100,2.08,1.7462686567164178,https://www.bestfightodds.com/fighters/Preston-Parsons-6472,https://www.bestfightodds.com/fighters/Matthew-Semelsberger-10268,,matched
UFC Fight Night: Ankalaev vs. Walker 2,,Marcus McGhee,Gaston Bolanos,-120,+100,-225,-225,+210,+210,1.8333333333333335,2.0,https://www.bestfightodds.com/fighters/Marcus-McGhee-14050,https://www.bestfightodds.com/fighters/Gaston-Bolanos-6991,,matched
UFC Fight Night: Ankalaev vs. Walker 2,,Farid Basharat,Taylor Lapilus,-198,+164,-275,-275,+270,+270,1.5050505050505052,2.6399999999999997,https://www.bestfightodds.com/fighters/Farid-Basharat-11791,https://www.bestfightodds.com/fighters/Taylor-Lapilus-5164,,matched
UFC Fight Night: Ankalaev vs. Walker 2,,Jean Silva,Westin Wilson,-800,+550,-900,-900,+700,+700,1.125,6.5,https://www.bestfightodds.com/fighters/Jean-Silva-554,https://www.bestfightodds.com/fighters/Westin-Wilson-7567,,matched
UFC Fight Night: Ankalaev vs. Walker 2,,Nikolas Motta,Tom Nolan,+120,-142,+310,+310,-357,-357,2.2,1.704225352112676,https://www.bestfightodds.com/fighters/Nikolas-Motta-9314,https://www.bestfightodds.com/fighters/Tom-Nolan-16303,,matched
UFC Fight Night: Ankalaev vs. Walker 2,,Joshua Van,Felipe Bunes,-278,+215,-260,-260,+240,+240,1.3597122302158273,3.15,https://www.bestfightodds.com/fighters/Joshua-van-14745,https://www.bestfightodds.com/fighters/Felipe-Bunes-13242,,matched
UFC 296: Edwards vs. Covington,,Leon Edwards,Colby Covington,+165,-190,-125,-125,+140,+140,2.65,1.526315789473684,https://www.bestfightodds.com/fighters/Leon-Edwards-4608,https://www.bestfightodds.com/fighters/Colby-Covington-5049,,matched
UFC 296: Edwards vs. Covington,,Alexandre Pantoja,Brandon Royval,-250,+205,-190,-190,+190,+190,1.4,3.05,https://www.bestfightodds.com/fighters/Alexandre-Pantoja-5118,https://www.bestfightodds.com/fighters/Brandon-Royval-7031,,matched
UFC 296: Edwards vs. Covington,,Shavkat Rakhmonov,Stephen Thompson,-245,+200,-599,-599,+500,+500,1.4081632653061225,3.0,https://www.bestfightodds.com/fighters/Shavkat-Rakhmonov-9925,https://www.bestfightodds.com/fighters/Stephen-Thompson-3092,,matched
UFC 296: Edwards vs. Covington,,Paddy Pimblett,Tony Ferguson,-380,+300,-300,-300,+295,+295,1.263157894736842,4.0,https://www.bestfightodds.com/fighters/Paddy-Pimblett-4242,https://www.bestfightodds.com/fighters/Tony-Ferguson-2568,,matched
UFC 296: Edwards vs. Covington,,Josh Emmett,Bryce Mitchell,+105,-138,+235,+235,-225,-225,2.05,1.7246376811594204,https://www.bestfightodds.com/fighters/Josh-Emmett-6405,https://www.bestfightodds.com/fighters/Bryce-Mitchell-6135,,matched
UFC 296: Edwards vs. Covington,,Alonzo Menifield,Dustin Jacoby,-110,-110,+240,+240,-258,-258,1.9090909090909092,1.9090909090909092,https://www.bestfightodds.com/fighters/Alonzo-Menifield-5961,https://www.bestfightodds.com/fighters/Dustin-Jacoby-2939,,matched
UFC 296: Edwards vs. Covington,,Irene Aldana,Karol Rosa,-130,+110,-175,-175,+156,+156,1.7692307692307692,2.1,https://www.bestfightodds.com/fighters/Irene-Aldana-5093,https://www.bestfightodds.com/fighters/Karol-Rosa-9417,,matched
UFC 296: Edwards vs. Covington,,Cody Garbrandt,Brian Kelleher,-148,+124,-175,-175,+165,+165,1.6756756756756757,2.24,https://www.bestfightodds.com/fighters/Cody-Garbrandt-5368,https://www.bestfightodds.com/fighters/Brian-Kelleher-2978,,matched
UFC 296: Edwards vs. Covington,,Ariane da Silva,Casey O'Neill,,,,,,,,,https://www.bestfightodds.com/fighters/Ariane-da-Silva-18630,https://www.bestfightodds.com/fighters/Casey-O-Neill-10524,,no_match
UFC 296: Edwards vs. Covington,,Tagir Ulanbekov,Cody Durden,-125,+105,-165,-165,+155,+155,1.8,2.05,https://www.bestfightodds.com/fighters/Tagir-Ulanbekov-7598,https://www.bestfightodds.com/fighters/Cody-Durden-10231,,matched
UFC 296: Edwards vs. Covington,,Andre Fili,Lucas Almeida,-185,+150,-165,-165,+146,+146,1.5405405405405406,2.5,https://www.bestfightodds.com/fighters/Andre-Fili-4466,https://www.bestfightodds.com/fighters/Lucas-Almeida-12571,,matched
UFC 296: Edwards vs. Covington,,Shamil Gaziev,Martin Buday,+120,-142,+120,+120,-115,-115,2.2,1.704225352112676,https://www.bestfightodds.com/fighters/Shamil-Gaziev-12522,https://www.bestfightodds.com/fighters/Martin-Buday-11489,,matched
UFC Fight Night: Song vs. Gutierrez,,Song Yadong,Chris Gutierrez,-340,+270,-350,-350,+310,+310,1.2941176470588236,3.7,https://www.bestfightodds.com/fighters/Song-Yadong-9482,https://www.bestfightodds.com/fighters/Chris-Gutierrez-4725,,matched
UFC Fight Night: Song vs. Gutierrez,,Khalil Rountree Jr.,Anthony Smith,,,,,,,,,https://www.bestfightodds.com/fighters/Khalil-Rountree-Jr-11552,https://www.bestfightodds.com/fighters/Anthony-Smith-1829,,no_match
UFC Fight Night: Song vs. Gutierrez,,Nasrat Haqparast,Jamie Mullarkey,-185,+154,-185,-185,+170,+170,1.5405405405405406,2.54,https://www.bestfightodds.com/fighters/Nasrat-Haqparast-7622,https://www.bestfightodds.com/fighters/Jamie-Mullarkey-9518,,matched
UFC Fight Night: Song vs. Gutierrez,,Tim Elliott,Sumudaerji,,,,,,,,,https://www.bestfightodds.com/fighters/Tim-Elliott-3288,https://www.bestfightodds.com/fighters/Sumudaerji-Sumudaerji-8746,,no_match
UFC Fight Night: Song vs. Gutierrez,,Andre Muniz,JunYong Park,,,,,,,,,https://www.bestfightodds.com/fighters/Andre-Muniz-8538,https://www.bestfightodds.com/fighters/Jun-Yong-Park-9312,,no_match
UFC Fight Night: Song vs. Gutierrez,,Kevin Jousset,Song Kenan,,,,,,,,,https://www.bestfightodds.com/fighters/Kevin-Jousset-16429,https://www.bestfightodds.com/fighters/Song-Kenan-9424,,no_match
UFC Fight Night: Song vs. Gutierrez,,HyunSung Park,Shannon Ross,,,,,,,,,https://www.bestfightodds.com/fighters/Hyun-Sung-Park-13942,https://www.bestfightodds.com/fighters/Shannon-Ross-14184,,no_match
UFC Fight Night: Song vs. Gutierrez,,Steve Garcia,Melquizael Costa,+225,-275,+500,+500,-230,-230,3.25,1.3636363636363638,https://www.bestfightodds.com/fighters/Steve-Garcia-2576,https://www.bestfightodds.com/fighters/Melquizael-Costa-13774,,matched
UFC Fight Night: Song vs. Gutierrez,,Luana Santos,Stephanie Egger,-185,+154,-150,-150,+145,+145,1.5405405405405406,2.54,https://www.bestfightodds.com/fighters/Luana-Santos-14049,https://www.bestfightodds.com/fighters/Stephanie-Egger-7425,,matched
UFC Fight Night: Song vs. Gutierrez,,Tatsuro Taira,Carlos Hernandez,-325,+260,-549,-549,+460,+460,1.3076923076923077,3.6,https://www.bestfightodds.com/fighters/Tatsuro-Taira-13311,https://www.bestfightodds.com/fighters/Carlos-Hernandez-5501,,matched
UFC Fight Night: Song vs. Gutierrez,,Talita Alencar,Rayanne dos Santos,+100,-120,+136,+136,-155,-155,2.0,1.8333333333333335,https://www.bestfightodds.com/fighters/Talita-Alencar-11655,https://www.bestfightodds.com/fighters/Rayanne-Dos-Santos-15719,,matched
UFC Fight Night: Dariush vs. Tsarukyan,,Arman Tsarukyan,Beneil Dariush,+100,-120,-255,-255,+255,+255,2.0,1.8333333333333335,https://www.bestfightodds.com/fighters/Arman-Tsarukyan-9034,https://www.bestfightodds.com/fighters/Beneil-Dariush-4633,,matched
UFC Fight Night: Dariush vs. Tsarukyan,,Jalin Turner,King Green,,,,,,,,,https://www.bestfightodds.com/fighters/Jalin-Turner-6854,https://www.bestfightodds.com/fighters/King-Green-19196,,no_match
UFC Fight Night: Dariush vs. Tsarukyan,,Deiveson Figueiredo,Rob Font,+120,-142,+120,+120,-120,-120,2.2,1.704225352112676,https://www.bestfightodds.com/fighters/Deiveson-Figueiredo-7514,https://www.bestfightodds.com/fighters/Rob-Font-4984,,matched
UFC Fight Night: Dariush vs. Tsarukyan,,Sean Brady,Kelvin Gastelum,-110,-110,-110,-110,+105,+105,1.9090909090909092,1.9090909090909092,https://www.bestfightodds.com/fighters/Sean-Brady-8521,https://www.bestfightodds.com/fighters/Kelvin-Gastelum-4061,,matched
UFC Fight Night: Dariush vs. Tsarukyan,,Joaquim Silva,Clay Guida,-225,+163,-325,-325,+275,+275,1.4444444444444444,2.63,https://www.bestfightodds.com/fighters/Joaquim-Silva-5756,https://www.bestfightodds.com/fighters/Clay-Guida-23,,matched
UFC Fight Night: Dariush vs. Tsarukyan,,Dustin Stoltzfus,Punahele Soriano,+200,-275,+290,+290,-260,-260,3.0,1.3636363636363638,https://www.bestfightodds.com/fighters/Dustin-Stoltzfus-10214,https://www.bestfightodds.com/fighters/Punahele-Soriano-7386,,matched
UFC Fight Night: Dariush vs. Tsarukyan,,Miesha Tate,Julia Avila,+130,-175,+125,+125,-135,-135,2.3,1.5714285714285714,https://www.bestfightodds.com/fighters/Miesha-Tate-783,https://www.bestfightodds.com/fighters/Julia-Avila-8150,,matched
