event_name,event_date,fighter_red,fighter_blue,red_open,blue_open,red_close_low,red_close_high,blue_close_low,blue_close_high,red_open_decimal,blue_open_decimal,red_bfo_url,blue_bfo_url,bfo_event_date,bfo_event_url,match_status
UFC 184: Rousey vs Zingano,2015-02-28,Ronda Rousey,Cat Zingano,-1300,+700,-660,-660,+540,+540,1.0769230769230769,8.0,https://www.bestfightodds.com/fighters/Ronda-Rousey-2741,https://www.bestfightodds.com/fighters/Cat-Zingano-3549,2015-02-28,,matched
UFC 184: Rousey vs Zingano,2020-01-18,Holly Holm,Raquel Pennington,-290,+230,-152,-152,+135,+135,1.3448275862068966,3.3,https://www.bestfightodds.com/fighters/Holly-Holm-3908,https://www.bestfightodds.com/fighters/Raquel-Pennington-3353,2020-01-18,,matched
UFC 184: Rousey vs Zingano,2015-02-28,Jake Ellenberger,Josh Koscheck,-165,+125,-140,-140,+135,+135,1.606060606060606,2.25,https://www.bestfightodds.com/fighters/Jake-Ellenberger-525,https://www.bestfightodds.com/fighters/Josh-Koscheck-81,2015-02-28,,matched
UFC 184: Rousey vs Zingano,2015-02-28,Alan Jouban,Richard Walsh,-385,+265,-230,-230,+230,+230,1.2597402597402598,3.65,https://www.bestfightodds.com/fighters/Alan-Jouban-2305,https://www.bestfightodds.com/fighters/Richard-Walsh-4845,2015-02-28,,matched
UFC 184: Rousey vs Zingano,2015-02-28,Tony Ferguson,Gleison Tibau,-210,+160,-235,-235,+220,+220,1.4761904761904763,2.6,https://www.bestfightodds.com/fighters/Tony-Ferguson-2568,https://www.bestfightodds.com/fighters/Gleison-Tibau-11,2015-02-28,,matched
UFC 184: Rousey vs Zingano,2015-02-28,Roan Carneiro,Mark Munoz,+200,-280,+240,+240,-260,-260,3.0,1.3571428571428572,https://www.bestfightodds.com/fighters/Roan-Carneiro-4,https://www.bestfightodds.com/fighters/Mark-Munoz-663,2015-02-28,,matched
UFC 184: Rousey vs Zingano,2015-02-28,Roman Salazar,Norifumi Yamamoto,+160,-210,+135,+135,-145,-145,2.6,1.4761904761904763,https://www.bestfightodds.com/fighters/Roman-Salazar-5181,https://www.bestfightodds.com/fighters/Norifumi-Yamamoto-255,2015-02-28,,matched
UFC 184: Rousey vs Zingano,2015-02-28,Tim Means,Dhiego Lima,-140,+100,-155,-155,+150,+150,1.7142857142857144,2.0,https://www.bestfightodds.com/fighters/Tim-Means-3125,https://www.bestfightodds.com/fighters/Dhiego-Lima-2200,2015-02-28,,matched
UFC 184: Rousey vs Zingano,2015-02-28,Derrick Lewis,Ruan Potts,-385,+265,-700,-700,+570,+570,1.2597402597402598,3.65,https://www.bestfightodds.com/fighters/Derrick-Lewis-2610,https://www.bestfightodds.com/fighters/Ruan-Potts-4736,2015-02-28,,matched
UFC 184: Rousey vs Zingano,2015-02-28,Valmir Lazaro,James Krause,+120,-160,+185,+185,-200,-200,2.2,1.625,https://www.bestfightodds.com/fighters/Valmir-Lazaro-5417,https://www.bestfightodds.com/fighters/James-Krause-1318,2015-02-28,,matched
UFC 184: Rousey vs Zingano,,Masio Fullen,Alex Torres,,,,,,,,,https://www.bestfightodds.com/fighters/Masio-Fullen-5319,https://www.bestfightodds.com/fighters/Abram-Torres-5849,,,no_match
UFC Fight Night: Bigfoot vs Mir,2015-02-22,Frank Mir,Antonio Silva,+145,-185,+145,+145,-155,-155,2.45,1.5405405405405406,https://www.bestfightodds.com/fighters/Frank-Mir-123,https://www.bestfightodds.com/fighters/Antonio-Silva-349,2015-02-22,,matched
UFC Fight Night: Bigfoot vs Mir,2015-02-22,Michael Johnson,Edson Barboza,+100,-140,+125,+125,-132,-132,2.0,1.7142857142857144,https://www.bestfightodds.com/fighters/Michael-Johnson-2219,https://www.bestfightodds.com/fighters/Edson-Barboza-2099,2015-02-22,,matched
UFC Fight Night: Bigfoot vs Mir,2015-02-22,Sam Alvey,Cezar Ferreira,+185,-265,+295,+295,-340,-340,2.85,1.3773584905660377,https://www.bestfightodds.com/fighters/Sam-Alvey-2496,https://www.bestfightodds.com/fighters/Cezar-Ferreira-2745,2015-02-22,,matched
UFC Fight Night: Bigfoot vs Mir,2015-02-22,Adriano Martins,Rustam Khabilov,+160,-210,+340,+340,-380,-380,2.6,1.4761904761904763,https://www.bestfightodds.com/fighters/Adriano-Martins-855,https://www.bestfightodds.com/fighters/Rustam-Khabilov-3615,2015-02-22,,matched
UFC Fight Night: Bigfoot vs Mir,2015-02-22,Frankie Saenz,Iuri Alcantara,+225,-305,+775,+775,-925,-925,3.25,1.3278688524590163,https://www.bestfightodds.com/fighters/Frankie-Saenz-5059,https://www.bestfightodds.com/fighters/Iuri-Alcantara-4878,2015-02-22,,matched
UFC Fight Night: Bigfoot vs Mir,2015-02-22,Santiago Ponzinibbio,Sean Strickland,+160,-210,+185,+185,-200,-200,2.6,1.4761904761904763,https://www.bestfightodds.com/fighters/Santiago-Ponzinibbio-4415,https://www.bestfightodds.com/fighters/Sean-Strickland-4733,2015-02-22,,matched
UFC Fight Night: Bigfoot vs Mir,2015-02-22,Marion Reneau,Jessica Andrade,+150,-190,+250,+250,-270,-270,2.5,1.526315789473684,https://www.bestfightodds.com/fighters/Marion-Reneau-5026,https://www.bestfightodds.com/fighters/Jessica-Andrade-4201,2015-02-22,,matched
UFC Fight Night: Bigfoot vs Mir,2015-02-22,Matt Dwyer,William Macario,+170,-230,+365,+365,-410,-410,2.7,1.434782608695652,https://www.bestfightodds.com/fighters/Matt-Dwyer-5117,https://www.bestfightodds.com/fighters/William-Macario-4187,2015-02-22,,matched
UFC Fight Night: Bigfoot vs Mir,,Mike de la Torre,Tiago dos Santos e Silva,,,,,,,,,https://www.bestfightodds.com/fighters/Mike-de-La-Torre-4842,https://www.bestfightodds.com/fighters/Tiago-Dos-Santos-5020,,,no_match
UFC Fight Night: Bigfoot vs Mir,2015-02-22,Douglas Silva de Andrade,Cody Gibson,+185,-265,+225,+225,-245,-245,2.85,1.3773584905660377,https://www.bestfightodds.com/fighters/Douglas-Silva-de-Andrade-6730,https://www.bestfightodds.com/fighters/Cody-Gibson-1915,2015-02-22,,matched
UFC Fight Night: Bigfoot vs Mir,2015-02-22,Ivan Jorge,Josh Shockley,-180,+140,-260,-260,+240,+240,1.5555555555555556,2.4,https://www.bestfightodds.com/fighters/Ivan-Jorge-4324,https://www.bestfightodds.com/fighters/Josh-Shockley-2033,2015-02-22,,matched
UFC Fight Night: Henderson vs Thatch,2015-02-14,Benson Henderson,Brandon Thatch,-110,-130,+155,+155,-165,-165,1.9090909090909092,1.7692307692307692,https://www.bestfightodds.com/fighters/Benson-Henderson-1058,https://www.bestfightodds.com/fighters/Brandon-Thatch-3969,2015-02-14,,matched
UFC Fight Night: Henderson vs Thatch,2015-02-14,Max Holloway,Cole Miller,-380,+260,-450,-450,+400,+400,1.263157894736842,3.6,https://www.bestfightodds.com/fighters/Max-Holloway-3090,https://www.bestfightodds.com/fighters/Cole-Miller-71,2015-02-14,,matched
UFC Fight Night: Henderson vs Thatch,2015-02-14,Neil Magny,Kiichi Kunimoto,-305,+225,-815,-815,+650,+650,1.3278688524590163,3.25,https://www.bestfightodds.com/fighters/Neil-Magny-3807,https://www.bestfightodds.com/fighters/Kiichi-Kunimoto-4551,2015-02-14,,matched
UFC Fight Night: Henderson vs Thatch,2015-02-14,Daniel Kelly,Patrick Walsh,-125,-115,+108,+108,-115,-115,1.8,1.8695652173913042,https://www.bestfightodds.com/fighters/Daniel-Kelly-5236,https://www.bestfightodds.com/fighters/Patrick-Walsh-5010,2015-02-14,,matched
UFC Fight Night: Henderson vs Thatch,2015-02-14,Kevin Lee,Michel Prazeres,-230,+170,-155,-155,+145,+145,1.434782608695652,2.7,https://www.bestfightodds.com/fighters/Kevin-Lee-4643,https://www.bestfightodds.com/fighters/Michel-Prazeres-4115,2015-02-14,,matched
UFC Fight Night: Henderson vs Thatch,2015-02-14,Ray Borg,Chris Kelades,-380,+260,-975,-975,+775,+775,1.263157894736842,3.6,https://www.bestfightodds.com/fighters/Ray-Borg-4809,https://www.bestfightodds.com/fighters/Chris-Kelades-4886,2015-02-14,,matched
UFC Fight Night: Henderson vs Thatch,,Efrain Escudero,Rodrigo de Lima,,,,,,,,,https://www.bestfightodds.com/fighters/Efrain-Escudero-984,https://www.bestfightodds.com/fighters/Rodrigo-Goiana-de-Lima-4992,,,no_match
UFC Fight Night: Henderson vs Thatch,2015-02-14,Chas Skelly,Jim Alers,-165,+125,-230,-230,+215,+215,1.606060606060606,2.25,https://www.bestfightodds.com/fighters/Chas-Skelly-1367,https://www.bestfightodds.com/fighters/Jim-Alers-3313,2015-02-14,,matched
UFC Fight Night: Henderson vs Thatch,2015-02-14,Zach Makovsky,Tim Elliott,-140,+100,+112,+112,-120,-120,1.7142857142857144,2.0,https://www.bestfightodds.com/fighters/Zach-Makovsky-720,https://www.bestfightodds.com/fighters/Tim-Elliott-3288,2015-02-14,,matched
UFC Fight Night: Henderson vs Thatch,2015-02-14,James Moontasri,Cody Pfister,-245,+175,-240,-240,+220,+220,1.4081632653061225,2.75,https://www.bestfightodds.com/fighters/James-Moontasri-4294,https://www.bestfightodds.com/fighters/Cody-Pfister-5460,2015-02-14,,matched
UFC 183: Silva vs Diaz,2015-01-31,Anderson Silva,Nick Diaz,-405,+285,-355,-355,+320,+320,1.2469135802469136,3.85,https://www.bestfightodds.com/fighters/Anderson-Silva-38,https://www.bestfightodds.com/fighters/Nick-Diaz-229,2015-01-31,,matched
UFC 183: Silva vs Diaz,2015-01-31,Tyron Woodley,Kelvin Gastelum,+110,-150,-185,-185,+190,+190,2.1,1.6666666666666665,https://www.bestfightodds.com/fighters/Tyron-Woodley-1299,https://www.bestfightodds.com/fighters/Kelvin-Gastelum-4061,2015-01-31,,matched
UFC 183: Silva vs Diaz,2015-01-31,Al Iaquinta,Joe Lauzon,-135,-105,-185,-185,+170,+170,1.7407407407407407,1.9523809523809523,https://www.bestfightodds.com/fighters/Al-Iaquinta-3221,https://www.bestfightodds.com/fighters/Joe-Lauzon-69,2015-01-31,,matched
UFC 183: Silva vs Diaz,2015-01-31,Thales Leites,Tim Boetsch,-270,+190,-300,-300,+270,+270,1.3703703703703702,2.9,https://www.bestfightodds.com/fighters/Thales-Leites-67,https://www.bestfightodds.com/fighters/Tim-Boetsch-475,2015-01-31,,matched
UFC 183: Silva vs Diaz,2015-01-31,Thiago Alves,Jordan Mein,+105,-145,+130,+130,-135,-135,2.05,1.6896551724137931,https://www.bestfightodds.com/fighters/Thiago-Alves-118,https://www.bestfightodds.com/fighters/Jordan-Mein-2579,2015-01-31,,matched
UFC 183: Silva vs Diaz,2015-01-31,Miesha Tate,Sara McMann,+135,-175,+165,+165,-175,-175,2.35,1.5714285714285714,https://www.bestfightodds.com/fighters/Miesha-Tate-783,https://www.bestfightodds.com/fighters/Sara-McMann-2704,2015-01-31,,matched
UFC 183: Silva vs Diaz,2015-01-31,Derek Brunson,Ed Herman,-475,+325,-660,-660,+540,+540,1.2105263157894737,4.25,https://www.bestfightodds.com/fighters/Derek-Brunson-2594,https://www.bestfightodds.com/fighters/Ed-Herman-29,2015-01-31,,matched
UFC 183: Silva vs Diaz,2015-01-31,John Lineker,Ian McCall,+145,-185,+200,+200,-220,-220,2.45,1.5405405405405406,https://www.bestfightodds.com/fighters/John-Lineker-3124,https://www.bestfightodds.com/fighters/Ian-McCall-224,2015-01-31,,matched
UFC 183: Silva vs Diaz,2015-01-31,Rafael Natal,Tom Watson,-155,+115,-130,-130,+125,+125,1.6451612903225805,2.15,https://www.bestfightodds.com/fighters/Rafael-Natal-1864,https://www.bestfightodds.com/fighters/Tom-Watson-559,2015-01-31,,matched
UFC 183: Silva vs Diaz,2015-01-31,Ildemar Alcantara,Richardson Moreira,-210,+160,-155,-155,+145,+145,1.4761904761904763,2.6,https://www.bestfightodds.com/fighters/Ildemar-Alcantara-3820,https://www.bestfightodds.com/fighters/Richardson-Moreira-4925,2015-01-31,,matched
UFC 183: Silva vs Diaz,2015-01-31,Thiago Santos,Andy Enz,-115,-125,-175,-175,+165,+165,1.8695652173913042,1.8,https://www.bestfightodds.com/fighters/Thiago-Santos-2526,https://www.bestfightodds.com/fighters/Andy-Enz-4644,2015-01-31,,matched
UFC on FOX: Gustafsson vs Johnson,2015-01-24,Anthony Johnson,Alexander Gustafsson,+150,-190,+260,+260,-275,-275,2.5,1.526315789473684,https://www.bestfightodds.com/fighters/Anthony-Johnson-135,https://www.bestfightodds.com/fighters/Alexander-Gustafsson-1559,2015-01-24,,matched
UFC on FOX: Gustafsson vs Johnson,2015-01-24,Gegard Mousasi,Dan Henderson,-350,+250,-430,-430,+385,+385,1.2857142857142856,3.5,https://www.bestfightodds.com/fighters/Gegard-Mousasi-643,https://www.bestfightodds.com/fighters/Dan-Henderson-56,2015-01-24,,matched
UFC on FOX: Gustafsson vs Johnson,2017-06-24,Ryan Bader,Phil Davis,+100,-140,+117,+117,-125,-125,2.0,1.7142857142857144,https://www.bestfightodds.com/fighters/Ryan-Bader-987,https://www.bestfightodds.com/fighters/Phil-Davis-1045,2017-06-24,,matched
UFC on FOX: Gustafsson vs Johnson,2015-01-24,Sam Sicilia,Akira Corassani,+100,-140,+120,+120,-120,-120,2.0,1.7142857142857144,https://www.bestfightodds.com/fighters/Sam-Sicilia-3289,https://www.bestfightodds.com/fighters/Akira-Corassani-3381,2015-01-24,,matched
UFC on FOX: Gustafsson vs Johnson,,Albert Tumenov,Nicholas Musoke,,,,,,,,,https://www.bestfightodds.com/fighters/Albert-Tumenov-4670,https://www.bestfightodds.com/fighters/Nicholas-Musoke-4199,,,no_match
UFC on FOX: Gustafsson vs Johnson,2015-01-24,Kenny Robertson,Sultan Aliev,-125,-115,+165,+165,-175,-175,1.8,1.8695652173913042,https://www.bestfightodds.com/fighters/Kenny-Robertson-2066,https://www.bestfightodds.com/fighters/Sultan-Aliev-3875,2015-01-24,,matched
UFC on FOX: Gustafsson vs Johnson,2015-01-24,Makwan Amirkhani,Andy Ogle,-115,-125,+155,+155,-175,-175,1.8695652173913042,1.8,https://www.bestfightodds.com/fighters/Makwan-Amirkhani-4820,https://www.bestfightodds.com/fighters/Andy-Ogle-3308,2015-01-24,,matched
UFC on FOX: Gustafsson vs Johnson,2015-01-24,Nikita Krylov,Stanislav Nedkov,-120,-120,-130,-130,+110,+110,1.8333333333333335,1.8333333333333335,https://www.bestfightodds.com/fighters/Nikita-Krylov-4188,https://www.bestfightodds.com/fighters/Stanislav-Nedkov-1222,2015-01-24,,matched
UFC on FOX: Gustafsson vs Johnson,2015-01-24,Mairbek Taisumov,Anthony Christodoulou,-505,+335,-1050,-1050,+850,+850,1.198019801980198,4.35,https://www.bestfightodds.com/fighters/Mairbek-Taisumov-2642,https://www.bestfightodds.com/fighters/Anthony-Christodoulou-5416,2015-01-24,,matched
UFC on FOX: Gustafsson vs Johnson,2015-01-24,Mirsad Bektic,Paul Redmond,-350,+250,-900,-900,+725,+725,1.2857142857142856,3.5,https://www.bestfightodds.com/fighters/Mirsad-Bektic-3176,https://www.bestfightodds.com/fighters/Paul-Redmond-3337,2015-01-24,,matched
UFC on FOX: Gustafsson vs Johnson,2015-01-24,Viktor Pesta,Konstantin Erokhin,+180,-260,+380,+380,-415,-415,2.8,1.3846153846153846,https://www.bestfightodds.com/fighters/Viktor-Pesta-4880,https://www.bestfightodds.com/fighters/Konstantin-Erokhin-5375,2015-01-24,,matched
UFC on FOX: Gustafsson vs Johnson,2015-01-24,Neil Seery,Chris Beal,+170,-230,+178,+178,-205,-205,2.7,1.434782608695652,https://www.bestfightodds.com/fighters/Neil-Seery-2894,https://www.bestfightodds.com/fighters/Chris-Beal-4857,2015-01-24,,matched
UFC Fight Night: McGregor vs Siver,2015-01-18,Conor McGregor,Dennis Siver,-600,+400,-975,-975,+775,+775,1.1666666666666667,5.0,https://www.bestfightodds.com/fighters/Conor-McGregor-3147,https://www.bestfightodds.com/fighters/Dennis-Siver-130,2015-01-18,,matched
UFC Fight Night: McGregor vs Siver,2015-01-18,Donald Cerrone,Benson Henderson,+140,-160,+125,+125,-135,-135,2.4,1.625,https://www.bestfightodds.com/fighters/Donald-Cerrone-220,https://www.bestfightodds.com/fighters/Benson-Henderson-1058,2015-01-18,,matched
UFC Fight Night: McGregor vs Siver,,Uriah Hall,Ron Stallings,,,,,,,,,https://www.bestfightodds.com/fighters/Uriah-Hall-4184,https://www.bestfightodds.com/fighters/Ron-Stallings-2593,,,no_match
UFC Fight Night: McGregor vs Siver,2015-01-18,Gleison Tibau,Norman Parke,-210,+160,-150,-150,+140,+140,1.4761904761904763,2.6,https://www.bestfightodds.com/fighters/Gleison-Tibau-11,https://www.bestfightodds.com/fighters/Norman-Parke-2784,2015-01-18,,matched
UFC Fight Night: McGregor vs Siver,2015-01-18,Cathal Pendred,Sean Spencer,+100,-140,+160,+160,-170,-170,2.0,1.7142857142857144,https://www.bestfightodds.com/fighters/Cathal-Pendred-2562,https://www.bestfightodds.com/fighters/Sean-Spencer-2753,2015-01-18,,matched
UFC Fight Night: McGregor vs Siver,2015-01-18,Lorenz Larkin,John Howard,-115,-125,-178,-178,+167,+167,1.8695652173913042,1.8,https://www.bestfightodds.com/fighters/Lorenz-Larkin-2406,https://www.bestfightodds.com/fighters/John-Howard-692,2015-01-18,,matched
UFC Fight Night: McGregor vs Siver,2015-01-18,Chris Wade,Zhang Lipeng,-380,+260,-560,-560,+505,+505,1.263157894736842,3.6,https://www.bestfightodds.com/fighters/Chris-Wade-3974,https://www.bestfightodds.com/fighters/Zhang-Lipeng-4698,2015-01-18,,matched
UFC Fight Night: McGregor vs Siver,,Paddy Holohan,Shane Howell,,,,,,,,,https://www.bestfightodds.com/fighters/Paddy-Holohan-2786,https://www.bestfightodds.com/fighters/Shane-Howell-2464,,,no_match
UFC Fight Night: McGregor vs Siver,2015-01-18,Johnny Case,Frankie Perez,-160,+120,-165,-165,+155,+155,1.625,2.2,https://www.bestfightodds.com/fighters/Johnny-Case-4476,https://www.bestfightodds.com/fighters/Frankie-Perez-5128,2015-01-18,,matched
UFC Fight Night: McGregor vs Siver,2015-01-18,Charles Rosa,Sean Soriano,-175,+135,-125,-125,+116,+116,1.5714285714285714,2.35,https://www.bestfightodds.com/fighters/Charles-Rosa-5175,https://www.bestfightodds.com/fighters/Sean-Soriano-3558,2015-01-18,,matched
UFC Fight Night: McGregor vs Siver,2015-01-18,Sean O'Connell,Matt Van Buren,-140,+100,-220,-220,+215,+215,1.7142857142857144,2.0,https://www.bestfightodds.com/fighters/Sean-O-Connell-4635,https://www.bestfightodds.com/fighters/Matt-van-Buren-2923,2015-01-18,,matched
UFC Fight Night: McGregor vs Siver,2015-01-18,Joby Sanchez,Tateki Matsuda,-150,+110,-221,-221,+210,+210,1.6666666666666665,2.1,https://www.bestfightodds.com/fighters/Joby-Sanchez-3526,https://www.bestfightodds.com/fighters/Tateki-Matsuda-1410,2015-01-18,,matched
UFC 182: Jones vs Cormier,2017-07-29,Jon Jones,Daniel Cormier,-250,+210,-310,-310,+265,+265,1.4,3.1,https://www.bestfightodds.com/fighters/Jon-Jones-819,https://www.bestfightodds.com/fighters/Daniel-Cormier-1583,2017-07-29,,matched
UFC 182: Jones vs Cormier,2015-01-03,Donald Cerrone,Myles Jury,-150,+110,-125,-125,+115,+115,1.6666666666666665,2.1,https://www.bestfightodds.com/fighters/Donald-Cerrone-220,https://www.bestfightodds.com/fighters/Myles-Jury-3222,2015-01-03,,matched
UFC 182: Jones vs Cormier,2015-01-03,Brad Tavares,Nate Marquardt,-120,-120,-125,-125,+120,+120,1.8333333333333335,1.8333333333333335,https://www.bestfightodds.com/fighters/Brad-Tavares-1959,https://www.bestfightodds.com/fighters/Nate-Marquardt-39,2015-01-03,,matched
UFC 182: Jones vs Cormier,2015-01-03,Kyoji Horiguchi,Louis Gaudinot,-600,+400,-500,-500,+450,+450,1.1666666666666667,5.0,https://www.bestfightodds.com/fighters/Kyoji-Horiguchi-4642,https://www.bestfightodds.com/fighters/Louis-Gaudinot-3063,2015-01-03,,matched
UFC 182: Jones vs Cormier,,Hector Lombard,Joshua Burkman,,,,,,,,,https://www.bestfightodds.com/fighters/Hector-Lombard-289,https://www.bestfightodds.com/fighters/Josh-Burkman-211,,,no_match
UFC 182: Jones vs Cormier,2015-01-03,Paul Felder,Danny Castillo,+160,-210,+235,+235,-255,-255,2.6,1.4761904761904763,https://www.bestfightodds.com/fighters/Paul-Felder-5116,https://www.bestfightodds.com/fighters/Danny-Castillo-727,2015-01-03,,matched
UFC 182: Jones vs Cormier,2015-01-03,Cody Garbrandt,Marcus Brimage,+190,-270,-110,-110,+100,+100,2.9,1.3703703703703702,https://www.bestfightodds.com/fighters/Cody-Garbrandt-5368,https://www.bestfightodds.com/fighters/Marcus-Brimage-3064,2015-01-03,,matched
UFC 182: Jones vs Cormier,2015-01-03,Shawn Jordan,Jared Cannonier,-175,+135,-185,-185,+170,+170,1.5714285714285714,2.35,https://www.bestfightodds.com/fighters/Shawn-Jordan-1364,https://www.bestfightodds.com/fighters/Jared-Cannonier-5333,2015-01-03,,matched
UFC 182: Jones vs Cormier,2015-01-03,Evan Dunham,Rodrigo Damm,-350,+250,-675,-675,+570,+570,1.2857142857142856,3.5,https://www.bestfightodds.com/fighters/Evan-Dunham-704,https://www.bestfightodds.com/fighters/Rodrigo-Damm-742,2015-01-03,,matched
UFC 182: Jones vs Cormier,2015-01-03,Omari Akhmedov,Mats Nilsson,-135,-105,-194,-194,+185,+185,1.7407407407407407,1.9523809523809523,https://www.bestfightodds.com/fighters/Omari-Akhmedov-4414,https://www.bestfightodds.com/fighters/Mats-Nilsson-3110,2015-01-03,,matched
UFC 182: Jones vs Cormier,2015-01-03,Marion Reneau,Alexis Dufresne,+145,-185,+200,+200,-220,-220,2.45,1.5405405405405406,https://www.bestfightodds.com/fighters/Marion-Reneau-5026,https://www.bestfightodds.com/fighters/Alexis-Dufresne-4910,2015-01-03,,matched
UFC Fight Night: Machida vs Dollaway,,Lyoto Machida,CB Dollaway,,,,,,,,,https://www.bestfightodds.com/fighters/Lyoto-Machida-161,https://www.bestfightodds.com/fighters/C-B-Dollaway-307,,,no_match
UFC Fight Night: Machida vs Dollaway,2014-12-20,Renan Barao,Mitch Gagnon,-705,+435,-900,-900,+800,+800,1.1418439716312057,5.35,https://www.bestfightodds.com/fighters/Renan-Barao-1857,https://www.bestfightodds.com/fighters/Mitch-Gagnon-3084,2014-12-20,,matched
UFC Fight Night: Machida vs Dollaway,2014-12-20,Patrick Cummins,Antonio Carlos Junior,-245,+175,-145,-145,+135,+135,1.4081632653061225,2.75,https://www.bestfightodds.com/fighters/Patrick-Cummins-2205,https://www.bestfightodds.com/fighters/Antonio-Carlos-Junior-4922,2014-12-20,,matched
